id,overdue,s_qq_first,qq_len,wechat_is_phone,alipay_is_phone,wechat_is_email,alipay_is_email,has_first_tel,has_second_tel,has_third_tel,baidu_phone_title_times,baidu_phone_content_times,baidu_phone_page_times,baidu_phone_pages_count,baidu_first_tel_title_times,baidu_first_tel_content_times,baidu_first_tel_page_times,baidu_first_tel_pages_count,baidu_second_tel_title_times,baidu_second_tel_content_times,baidu_second_tel_page_times,baidu_second_tel_pages_count,has_baidu_phone_user_mark_times,has_baidu_first_tel_user_mark_times,has_baidu_second_tel_user_mark_times,baidu_phone_title_page_times_odds,baidu_phone_content_page_times_odds,baidu_phone_title_times_page_counts_odds,baidu_phone_content_times_page_counts_odds,baidu_phone_page_times_counts_odds,baidu_first_tel_title_page_odds,baidu_first_tel_content_page_odds,baidu_first_tel_title_times_page_counts_odds,baidu_first_tel_content_times_page_counts_odds,baidu_first_tel_page_times_counts_odds,baidu_second_tel_title_page_odds,baidu_second_tel_content_page_odds,baidu_second_tel_title_times_page_counts_odds,baidu_second_tel_content_times_page_counts_odds,baidu_second_tel_page_times_counts_odds
173436,0,c_5,c_9.0,0,1,0,0,1,1,0,1,9,10,4,1.0,6.0,7.0,2.0,1.0,9.0,10.0,4.0,0,0,0,0.1,0.9,0.25,2.25,2.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1,0.9,0.25,2.25,2.5
173440,0,c_5,c_9.0,1,1,0,0,1,1,0,1,2,3,3,1.0,9.0,10.0,3.0,1.0,5.0,6.0,3.0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0
173441,0,c_4,c_9.0,0,1,0,0,1,1,0,1,7,8,2,1.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.25,0.75,1.0,3.0,4.0
173442,0,c_6,c_9.0,0,1,0,0,1,1,0,1,7,8,3,1.0,7.0,8.0,3.0,1.0,7.0,8.0,3.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
173448,0,c_6,c_9.0,1,1,0,0,1,1,0,0,8,8,2,1.0,7.0,8.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.0,1.0,0.0,4.0,4.0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.5,3.5,4.0
173449,0,c_4,c_9.0,0,1,0,0,1,1,0,2,8,10,4,1.0,5.0,6.0,1.0,1.0,5.0,6.0,4.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.16666666666666666,0.8333333333333334,1.0,5.0,6.0,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5
173450,0,c_4,c_9.0,1,0,0,1,1,1,0,1,7,8,3,1.0,7.0,8.0,1.0,1.0,3.0,4.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,1.0,7.0,8.0,0.25,0.75,0.5,1.5,2.0
173452,0,c_1,c_10.0,1,1,0,0,1,1,0,1,8,9,1,1.0,3.0,4.0,3.0,2.0,8.0,10.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,1.0,8.0,9.0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.2,0.8,0.6666666666666666,2.6666666666666665,3.3333333333333335
173453,0,c_1,c_10.0,1,1,0,0,1,1,0,1,7,8,5,1.0,7.0,8.0,3.0,1.0,8.0,9.0,3.0,0,0,0,0.125,0.875,0.2,1.4,1.6,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
173454,0,c_1,c_10.0,1,1,0,0,1,1,0,1,4,5,4,1.0,7.0,8.0,3.0,1.0,9.0,10.0,2.0,0,0,0,0.2,0.8,0.25,1.0,1.25,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.1,0.9,0.5,4.5,5.0
173455,0,c_3,c_10.0,1,1,0,0,1,1,0,1,3,4,2,1.0,0.0,1.0,2.0,0.0,5.0,5.0,2.0,0,0,0,0.25,0.75,0.5,1.5,2.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,2.5,2.5
173456,0,c_9,c_9.0,1,1,0,0,1,1,0,1,8,9,2,1.0,3.0,4.0,3.0,1.0,5.0,6.0,4.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5
173457,0,c_5,c_9.0,0,1,0,0,1,1,0,2,7,9,4,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0.2222222222222222,0.7777777777777778,0.5,1.75,2.25,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.5,0.5,0.5,0.5,1.0
173463,0,c_4,c_9.0,0,1,0,0,1,1,0,1,7,8,1,1.0,8.0,9.0,3.0,1.0,6.0,7.0,2.0,0,0,0,0.125,0.875,1.0,7.0,8.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
173465,0,c_9,c_9.0,1,1,0,0,1,1,0,1,7,8,3,1.0,3.0,4.0,3.0,2.0,6.0,8.0,3.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.25,0.75,0.6666666666666666,2.0,2.6666666666666665
173466,1,c_1,c_10.0,0,1,0,0,1,1,0,1,5,6,2,1.0,6.0,7.0,4.0,1.0,9.0,10.0,4.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75,0.1,0.9,0.25,2.25,2.5
173467,0,c_1,c_10.0,0,0,0,1,1,1,0,1,8,9,2,0.0,7.0,7.0,2.0,1.0,5.0,6.0,3.0,0,1,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.0,1.0,0.0,3.5,3.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0
173468,1,c_8,c_9.0,0,1,0,0,1,1,0,2,2,4,4,1.0,6.0,7.0,3.0,1.0,2.0,3.0,2.0,0,0,0,0.5,0.5,0.5,0.5,1.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
173470,0,c_9,c_9.0,0,0,0,0,1,1,1,1,6,7,2,1.0,3.0,4.0,4.0,1.0,7.0,8.0,3.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.25,0.75,0.25,0.75,1.0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665
173471,0,c_2,c_9.0,0,1,0,0,1,1,0,4,9,13,3,1.0,7.0,8.0,4.0,1.0,8.0,9.0,2.0,0,0,0,0.3076923076923077,0.6923076923076923,1.3333333333333333,3.0,4.333333333333333,0.125,0.875,0.25,1.75,2.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
173476,0,c_8,c_8.0,0,1,0,0,1,1,0,1,3,4,3,1.0,7.0,8.0,6.0,1.0,3.0,4.0,3.0,0,0,0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.125,0.875,0.16666666666666666,1.1666666666666667,1.3333333333333333,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333
173478,0,c_5,c_9.0,1,1,0,0,1,1,0,1,3,4,3,1.0,3.0,4.0,2.0,1.0,6.0,7.0,5.0,0,0,0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.25,0.75,0.5,1.5,2.0,0.14285714285714285,0.8571428571428571,0.2,1.2,1.4
173479,0,c_1,c_8.0,1,0,0,1,1,1,0,1,3,4,4,1.0,4.0,5.0,3.0,1.0,6.0,7.0,3.0,0,0,0,0.25,0.75,0.25,0.75,1.0,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
173486,0,c_2,c_9.0,0,1,0,0,1,1,0,1,5,6,2,1.0,4.0,5.0,2.0,1.0,9.0,10.0,3.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.2,0.8,0.5,2.0,2.5,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335
173488,0,c_7,c_9.0,1,1,0,0,1,1,0,1,3,4,4,1.0,8.0,9.0,2.0,1.0,1.0,2.0,3.0,0,0,0,0.25,0.75,0.25,0.75,1.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666
173489,0,c_3,c_9.0,0,1,0,0,1,1,0,1,9,10,3,1.0,6.0,7.0,3.0,1.0,5.0,6.0,2.0,0,0,0,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
173490,0,c_8,c_9.0,0,1,0,0,1,1,0,1,7,8,2,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,1.0,0.0,0.5,0.0,0.5
173491,0,c_3,c_9.0,0,1,0,0,1,1,0,1,3,4,1,1.0,7.0,8.0,2.0,1.0,9.0,10.0,2.0,0,0,0,0.25,0.75,1.0,3.0,4.0,0.125,0.875,0.5,3.5,4.0,0.1,0.9,0.5,4.5,5.0
173492,0,c_7,c_7.0,0,1,0,0,1,1,0,1,8,9,5,1.0,9.0,10.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.2,1.6,1.8,0.1,0.9,0.5,4.5,5.0,0.125,0.875,0.5,3.5,4.0
173495,0,c_9,c_9.0,0,1,0,0,1,1,1,1,9,10,2,1.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.2,0.8,0.2,0.8,1.0
173497,0,c_3,c_9.0,0,0,0,1,1,1,0,1,7,8,4,0.0,6.0,6.0,3.0,1.0,2.0,3.0,1.0,0,0,0,0.125,0.875,0.25,1.75,2.0,0.0,1.0,0.0,2.0,2.0,0.3333333333333333,0.6666666666666666,1.0,2.0,3.0
173503,0,c_8,c_9.0,0,1,0,0,1,1,0,1,4,5,3,1.0,7.0,8.0,2.0,3.0,5.0,8.0,2.0,0,0,0,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.125,0.875,0.5,3.5,4.0,0.375,0.625,1.5,2.5,4.0
173507,0,c_9,c_9.0,1,1,0,0,1,1,0,1,8,9,2,1.0,8.0,9.0,2.0,1.0,8.0,9.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5
173510,0,c_2,c_10.0,1,1,0,0,1,1,0,1,9,10,1,1.0,6.0,7.0,2.0,1.0,7.0,8.0,4.0,0,0,0,0.1,0.9,1.0,9.0,10.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.125,0.875,0.25,1.75,2.0
173511,0,c_2,c_8.0,1,1,0,0,1,1,0,1,7,8,3,1.0,3.0,4.0,2.0,2.0,9.0,11.0,4.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.25,0.75,0.5,1.5,2.0,0.18181818181818182,0.8181818181818182,0.5,2.25,2.75
173513,0,c_3,c_9.0,1,1,0,0,1,1,0,1,5,6,2,1.0,7.0,8.0,2.0,1.0,7.0,8.0,4.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.25,1.75,2.0
173521,0,c_3,c_9.0,0,1,0,0,1,1,0,1,7,8,2,2.0,6.0,8.0,2.0,1.0,3.0,4.0,3.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.25,0.75,1.0,3.0,4.0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333
173530,0,c_1,c_9.0,1,0,0,1,1,1,0,1,3,4,3,1.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,0,0,0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.5,0.5,0.25,0.25,0.5,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333
173532,0,c_7,c_9.0,1,1,0,0,1,1,0,4,7,11,2,1.0,9.0,10.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.36363636363636365,0.6363636363636364,2.0,3.5,5.5,0.1,0.9,0.5,4.5,5.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
173536,0,c_3,c_9.0,0,1,0,0,1,1,0,1,4,5,4,1.0,8.0,9.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.2,0.8,0.25,1.0,1.25,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.125,0.875,0.5,3.5,4.0
173537,0,c_3,c_9.0,1,1,0,0,1,1,0,0,7,7,2,1.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,1,0,0,0.0,1.0,0.0,3.5,3.5,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666
173538,0,c_7,c_9.0,0,1,0,0,1,1,0,1,0,1,2,1.0,2.0,3.0,2.0,1.0,6.0,7.0,2.0,0,0,0,1.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
173541,0,c_4,c_9.0,1,1,0,0,1,1,0,1,3,4,3,1.0,4.0,5.0,3.0,1.0,1.0,2.0,2.0,0,0,0,0.25,0.75,0.3333333333333333,1.0,1.3333333333333333,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.5,0.5,0.5,0.5,1.0
173543,0,c_2,c_9.0,0,1,0,0,1,1,0,1,4,5,2,1.0,7.0,8.0,4.0,1.0,6.0,7.0,3.0,0,0,0,0.2,0.8,0.5,2.0,2.5,0.125,0.875,0.25,1.75,2.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
173548,0,c_4,c_9.0,0,1,0,0,1,1,0,1,8,9,2,1.0,8.0,9.0,3.0,1.0,3.0,4.0,4.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.25,0.75,0.25,0.75,1.0
173554,0,c_1,c_10.0,0,1,0,0,1,1,0,1,2,3,3,1.0,7.0,8.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.5,3.5,4.0
173555,0,c_5,c_8.0,1,1,0,0,1,1,0,1,5,6,4,1.0,4.0,5.0,4.0,1.0,2.0,3.0,4.0,0,0,0,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5,0.2,0.8,0.25,1.0,1.25,0.3333333333333333,0.6666666666666666,0.25,0.5,0.75
173556,0,c_2,c_9.0,0,1,0,0,1,1,0,2,9,11,2,1.0,8.0,9.0,2.0,1.0,3.0,4.0,2.0,0,0,0,0.18181818181818182,0.8181818181818182,1.0,4.5,5.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,0.5,1.5,2.0
173557,1,c_4,c_9.0,0,1,0,0,1,1,0,1,9,10,2,1.0,7.0,8.0,2.0,1.0,8.0,9.0,5.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.125,0.875,0.5,3.5,4.0,0.1111111111111111,0.8888888888888888,0.2,1.6,1.8
173565,0,c_3,c_9.0,0,0,0,1,1,1,0,1,8,9,2,1.0,3.0,4.0,2.0,1.0,9.0,10.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.25,0.75,0.5,1.5,2.0,0.1,0.9,0.5,4.5,5.0
173568,0,c_2,c_9.0,0,1,0,0,1,1,0,1,9,10,2,1.0,2.0,3.0,2.0,4.0,5.0,9.0,3.0,0,0,0,0.1,0.9,0.5,4.5,5.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.4444444444444444,0.5555555555555556,1.3333333333333333,1.6666666666666667,3.0
173572,0,c_3,c_9.0,1,1,0,0,1,1,0,1,9,10,4,1.0,6.0,7.0,5.0,1.0,3.0,4.0,2.0,0,0,0,0.1,0.9,0.25,2.25,2.5,0.14285714285714285,0.8571428571428571,0.2,1.2,1.4,0.25,0.75,0.5,1.5,2.0
173574,0,c_5,c_9.0,1,1,0,0,1,1,0,1,9,10,1,1.0,7.0,8.0,2.0,1.0,6.0,7.0,3.0,0,0,0,0.1,0.9,1.0,9.0,10.0,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
173575,1,c_1,c_10.0,1,1,0,0,1,1,0,1,7,8,3,1.0,7.0,8.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.125,0.875,0.5,3.5,4.0,0.5,0.5,0.5,0.5,1.0
173578,0,c_2,c_9.0,0,0,0,1,1,1,0,1,3,4,2,4.0,6.0,10.0,3.0,1.0,2.0,3.0,2.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.4,0.6,1.3333333333333333,2.0,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
173579,1,c_2,c_8.0,1,1,0,0,1,1,0,1,2,3,2,1.0,8.0,9.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.5,0.5,0.5,0.5,1.0
173580,0,c_9,c_9.0,1,1,0,0,1,1,0,1,8,9,2,1.0,6.0,7.0,7.0,1.0,8.0,9.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.8571428571428571,1.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0
173581,0,c_3,c_9.0,0,1,0,0,1,1,0,1,7,8,2,1.0,8.0,9.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
173583,0,c_3,c_9.0,0,1,0,0,1,1,0,2,8,10,10,1.0,4.0,5.0,2.0,1.0,6.0,7.0,2.0,0,0,0,0.2,0.8,0.2,0.8,1.0,0.2,0.8,0.5,2.0,2.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5
173584,0,c_4,c_9.0,0,1,0,0,1,1,0,1,7,8,2,1.0,8.0,9.0,2.0,2.0,7.0,9.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.2222222222222222,0.7777777777777778,1.0,3.5,4.5
173585,0,c_1,c_9.0,0,0,0,1,1,1,0,1,6,7,5,1.0,5.0,6.0,2.0,0.0,9.0,9.0,3.0,0,0,1,0.14285714285714285,0.8571428571428571,0.2,1.2,1.4,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.0,1.0,0.0,3.0,3.0
173587,0,c_2,c_10.0,0,1,0,0,1,1,0,1,7,8,2,1.0,6.0,7.0,2.0,1.0,9.0,10.0,2.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1,0.9,0.5,4.5,5.0
173589,1,c_6,c_9.0,1,1,0,0,1,1,1,1,3,4,2,1.0,7.0,8.0,2.0,1.0,7.0,8.0,4.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.25,1.75,2.0
173590,1,c_1,c_10.0,0,1,0,0,1,1,0,1,7,8,2,1.0,4.0,5.0,2.0,1.0,7.0,8.0,5.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.2,0.8,0.5,2.0,2.5,0.125,0.875,0.2,1.4,1.6
173592,0,c_9,c_9.0,0,0,0,0,1,1,0,1,5,6,3,1.0,2.0,3.0,2.0,1.0,7.0,8.0,4.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.125,0.875,0.25,1.75,2.0
173593,0,c_1,c_10.0,1,1,0,0,1,1,0,5,8,13,3,1.0,5.0,6.0,3.0,1.0,7.0,8.0,4.0,0,0,0,0.38461538461538464,0.6153846153846154,1.6666666666666667,2.6666666666666665,4.333333333333333,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.125,0.875,0.25,1.75,2.0
173596,0,c_8,c_9.0,0,0,0,1,1,1,0,1,7,8,3,0.0,8.0,8.0,2.0,1.0,4.0,5.0,2.0,0,0,0,0.125,0.875,0.3333333333333333,2.3333333333333335,2.6666666666666665,0.0,1.0,0.0,4.0,4.0,0.2,0.8,0.5,2.0,2.5
173598,0,c_1,c_9.0,1,0,0,1,1,1,0,2,8,10,10,1.0,8.0,9.0,5.0,1.0,4.0,5.0,3.0,0,0,0,0.2,0.8,0.2,0.8,1.0,0.1111111111111111,0.8888888888888888,0.2,1.6,1.8,0.2,0.8,0.3333333333333333,1.3333333333333333,1.6666666666666667
173599,0,c_2,c_8.0,0,1,0,0,1,1,0,1,7,8,2,1.0,6.0,7.0,4.0,1.0,5.0,6.0,4.0,0,0,0,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.25,1.5,1.75,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5
173600,0,c_1,c_10.0,1,1,0,0,1,1,0,1,8,9,3,1.0,7.0,8.0,9.0,1.0,5.0,6.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.125,0.875,0.1111111111111111,0.7777777777777778,0.8888888888888888,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0
173601,0,c_4,c_9.0,1,1,0,0,1,1,0,1,6,7,3,1.0,6.0,7.0,3.0,1.0,3.0,4.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335,0.25,0.75,0.5,1.5,2.0
173605,0,c_6,c_9.0,1,1,0,0,1,1,0,1,8,9,3,1.0,8.0,9.0,2.0,0.0,4.0,4.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.0,1.0,0.0,2.0,2.0
173607,0,c_1,c_10.0,0,0,0,1,1,1,0,1,2,3,2,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.5,0.5,0.5,0.5,1.0
173609,0,c_1,c_10.0,0,1,0,0,1,1,1,1,8,9,3,1.0,5.0,6.0,4.0,1.0,9.0,10.0,4.0,0,0,0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.16666666666666666,0.8333333333333334,0.25,1.25,1.5,0.1,0.9,0.25,2.25,2.5
173610,0,c_9,c_10.0,0,1,0,0,1,1,0,1,3,4,4,1.0,8.0,9.0,3.0,1.0,2.0,3.0,2.0,0,0,0,0.25,0.75,0.25,0.75,1.0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
173611,0,c_7,c_9.0,1,1,0,0,1,1,0,1,8,9,5,1.0,9.0,10.0,3.0,1.0,7.0,8.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.2,1.6,1.8,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.125,0.875,0.5,3.5,4.0
173612,0,c_7,c_8.0,1,0,0,1,1,1,0,1,8,9,2,1.0,7.0,8.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.125,0.875,0.5,3.5,4.0,0.125,0.875,0.5,3.5,4.0
173613,0,c_5,c_9.0,1,1,0,0,1,1,0,1,5,6,3,1.0,6.0,7.0,2.0,1.0,7.0,8.0,2.0,0,0,0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.6666666666666667,2.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.125,0.875,0.5,3.5,4.0
173616,0,c_9,c_9.0,0,1,0,0,1,1,0,1,5,6,2,1.0,6.0,7.0,2.0,1.0,8.0,9.0,7.0,0,0,0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1111111111111111,0.8888888888888888,0.14285714285714285,1.1428571428571428,1.2857142857142858
173617,0,c_7,c_9.0,0,1,0,0,1,1,0,1,3,4,2,1.0,5.0,6.0,2.0,1.0,6.0,7.0,3.0,0,0,0,0.25,0.75,0.5,1.5,2.0,0.16666666666666666,0.8333333333333334,0.5,2.5,3.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
173620,0,c_1,c_10.0,1,1,0,0,1,1,0,1,6,7,2,1.0,9.0,10.0,3.0,1.0,7.0,8.0,2.0,0,0,0,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.1,0.9,0.3333333333333333,3.0,3.3333333333333335,0.125,0.875,0.5,3.5,4.0
173621,0,c_8,c_9.0,0,1,0,0,1,1,0,0,8,8,3,1.0,8.0,9.0,2.0,3.0,7.0,10.0,4.0,0,0,0,0.0,1.0,0.0,2.6666666666666665,2.6666666666666665,0.1111111111111111,0.8888888888888888,0.5,4.0,4.5,0.3,0.7,0.75,1.75,2.5
173631,0,c_9,c_9.0,0,1,0,0,1,1,0,1,2,3,2,1.0,6.0,7.0,2.0,1.0,2.0,3.0,2.0,0,0,0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5,0.14285714285714285,0.8571428571428571,0.5,3.0,3.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.5
173632,0,c_1,c_9.0,0,1,0,0,1,1,0,1,8,9,3,1.0,7.0,8.0,2.0,1.0,6.0,7.0,3.0,0,0,0,0.1111111111111111,0.8888888888888888,0.3333333333333333,2.6666666666666665,3.0,0.125,0.875,0.5,3.5,4.0,0.14285714285714285,0.8571428571428571,0.3333333333333333,2.0,2.3333333333333335
173633,0,c_8,c_9.0,0,1,0,0,1,1,0,1,0,1,1,1.0,7.0,8.0,1.0,1.0,9.0,10.0,2.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.125,0.875,1.0,7.0,8.0,0.1,0.9,0.5,4.5,5.0
